Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/WACSworldchefs/status/795630141296742401,2016-11-07T14:13:02.000Z,We're launching tomorrow with@cityandguildsthis new easy-to-use digital platform 4 our certification.Visithttp://bit.ly/wldcert4 more,Unknown,Unknown,Unknown,Unknown,,"@WACSworldchefs, @cityandguilds",https://t.co/umAxmrkM6T,mention_2016
https://x.com/HarrowCollege/status/753574878897377280,2016-07-14T13:00:26.000Z,Congrats to the@HarrowCollegeteam for winning the@cityandguildsTechBac Team Challengehttp://ow.ly/BaE8302eVPC,Unknown,Unknown,Unknown,Unknown,,"@HarrowCollege, @HarrowCollege, @cityandguilds",https://t.co/8HVChUl8ez,mention_2016
https://x.com/CVQO/status/766600056195645440,2016-08-19T11:37:50.000Z,Essex ACF volunteer success: using a CVQO led@cityandguildsqualification to advantagehttp://cvqo.org/success-stories/julie-witney-acf-city-guilds-licentiateship…,Unknown,Unknown,Unknown,Unknown,,"@CVQO, @cityandguilds",https://t.co/piaySvM7xL,mention_2016
https://x.com/LondonYouth/status/793837717171892224,2016-11-02T15:30:35.000Z,Congratulations@LiC_Projects- plaque from@cityandguildslooks great and really is well deserved!#GoodYouthWorkWorks,Unknown,Unknown,Unknown,Unknown,#GoodYouthWorkWorks,"@LondonYouth, @LiC_Projects, @cityandguilds",,mention_2016
https://x.com/SouthBankColl/status/808644683496849408,2016-12-13T12:08:11.000Z,Thank you@cityandguildsJapan for a fantastic Hair and Media Make-up Seminar!,Unknown,Unknown,Unknown,Unknown,,"@SouthBankColl, @cityandguilds",,mention_2016
https://x.com/FEWeek/status/793466827217207297,2016-11-01T14:56:48.000Z,"Where we are now with#educationto#employmenttransition routes, from Richard Guy@cityandguilds""We educate, but we don't train""#ac2016",Unknown,Unknown,Unknown,Unknown,"#education, #employment, #ac2016","@FEWeek, @cityandguilds",,mention_2016
https://x.com/Cambriajoinery/status/785882231629815808,2016-10-11T16:38:19.000Z,Excellent paperless session with the level 2 apprentices today. @colegcambria@CITB_Wales@cityandguilds,Unknown,Unknown,Unknown,Unknown,,"@Cambriajoinery, @CITB_Wales, @cityandguilds",,mention_2016
https://x.com/WACSworldchefs/status/796347579336376320,2016-11-09T13:43:52.000Z,The Global Culinary Certification is the only global professional certification w/@cityandguildsNew digital tool:http://bit.ly/wldcert,Unknown,Unknown,Unknown,Unknown,,"@WACSworldchefs, @cityandguilds",https://t.co/umAxmrkM6T,mention_2016
https://x.com/TrainingJournal/status/799209258583728129,2016-11-17T11:15:10.000Z,Government’s focus on numbers puts skills reform at risk says new report from@cityandguilds#skillshttp://bit.ly/2fjHRKc,Unknown,Unknown,Unknown,Unknown,#skills,"@TrainingJournal, @cityandguilds",https://t.co/GCUNbwRdl7,mention_2016
https://x.com/yourCOPC/status/778980444289245184,2016-09-22T15:33:05.000Z,"Very proud of Oliver Milnes, the youngest person in the world with the@cityandguildsLevel 3 AutoCAD qualification - taught here!",Unknown,Unknown,Unknown,Unknown,,"@yourCOPC, @cityandguilds",,mention_2016
